point	pullTeam	recvTeam	event	pullNum	pullCode	recvNum	recvCode	scorTeam
1	vanNH	sfoDF	1	8	P			vanNH
1	vanNH	sfoDF	2			34	PU	vanNH
1	vanNH	sfoDF	3			83		vanNH
1	vanNH	sfoDF	4			34		vanNH
1	vanNH	sfoDF	5	27	D			vanNH
1	vanNH	sfoDF	6	45	PU			vanNH
1	vanNH	sfoDF	7	8				vanNH
1	vanNH	sfoDF	8			34	HB	vanNH
1	vanNH	sfoDF	9			83	PU	vanNH
1	vanNH	sfoDF	10			24		vanNH
1	vanNH	sfoDF	11			23	TD	vanNH
1	vanNH	sfoDF	12	81	PU			vanNH
1	vanNH	sfoDF	13	27				vanNH
1	vanNH	sfoDF	14	24				vanNH
1	vanNH	sfoDF	15	81				vanNH
1	vanNH	sfoDF	16	45				vanNH
1	vanNH	sfoDF	17	27				vanNH
1	vanNH	sfoDF	18	24				vanNH
1	vanNH	sfoDF	19	39	A			vanNH
1	vanNH	sfoDF	20	81	G			vanNH
2	vanNH	sfoDF	1	33	P			sfoDF
2	vanNH	sfoDF	2			5	PU	sfoDF
2	vanNH	sfoDF	3			8		sfoDF
2	vanNH	sfoDF	4			34	A	sfoDF
2	vanNH	sfoDF	5			3	G	sfoDF
3	sfoDF	vanNH	1	46	P			vanNH
3	sfoDF	vanNH	2			89	PU	vanNH
3	sfoDF	vanNH	3			5		vanNH
3	sfoDF	vanNH	4			22		vanNH
3	sfoDF	vanNH	5			21		vanNH
3	sfoDF	vanNH	6			98		vanNH
3	sfoDF	vanNH	7	16	PU			vanNH
3	sfoDF	vanNH	8	85				vanNH
3	sfoDF	vanNH	9	17	TD			vanNH
3	sfoDF	vanNH	10			5	PU	vanNH
3	sfoDF	vanNH	11			22	A	vanNH
3	sfoDF	vanNH	12			91	G	vanNH
4	vanNH	sfoDF	1	8	P			vanNH
4	vanNH	sfoDF	2			88	PU	vanNH
4	vanNH	sfoDF	3			1		vanNH
4	vanNH	sfoDF	4	8	D			vanNH
4	vanNH	sfoDF	5	8				vanNH
4	vanNH	sfoDF	6			13	PU	vanNH
4	vanNH	sfoDF	7			11	TD	vanNH
4	vanNH	sfoDF	8	24	PU			vanNH
4	vanNH	sfoDF	9	81				vanNH
4	vanNH	sfoDF	10	8				vanNH
4	vanNH	sfoDF	11	27				vanNH
4	vanNH	sfoDF	12	45				vanNH
4	vanNH	sfoDF	13	39	TD			vanNH
4	vanNH	sfoDF	14			34	PU	vanNH
4	vanNH	sfoDF	15			13		vanNH
4	vanNH	sfoDF	16			34		vanNH
4	vanNH	sfoDF	17			88		vanNH
4	vanNH	sfoDF	18			34		vanNH
4	vanNH	sfoDF	19	27	D			vanNH
4	vanNH	sfoDF	20	24	PU			vanNH
4	vanNH	sfoDF	21	8	VTT			vanNH
4	vanNH	sfoDF	22			34	PU	vanNH
4	vanNH	sfoDF	23			88		vanNH
4	vanNH	sfoDF	24	8	TO			vanNH
4	vanNH	sfoDF	25	91	PU			vanNH
4	vanNH	sfoDF	26	98	L			vanNH
4	vanNH	sfoDF	27	19				vanNH
4	vanNH	sfoDF	28	89				vanNH
4	vanNH	sfoDF	29	72				vanNH
4	vanNH	sfoDF	30	89				vanNH
4	vanNH	sfoDF	31	21	A			vanNH
4	vanNH	sfoDF	32	72	G			vanNH
5	vanNH	sfoDF	1	8	P			vanNH
5	vanNH	sfoDF	2			5	PU	vanNH
5	vanNH	sfoDF	3			34		vanNH
5	vanNH	sfoDF	4	75	PU			vanNH
5	vanNH	sfoDF	5	8				vanNH
5	vanNH	sfoDF	6	24				vanNH
5	vanNH	sfoDF	7	4	L			vanNH
5	vanNH	sfoDF	8	8	A			vanNH
5	vanNH	sfoDF	9	14	G			vanNH
6	vanNH	sfoDF	1	33	P			sfoDF
6	vanNH	sfoDF	2			25	PU	sfoDF
6	vanNH	sfoDF	3			46		sfoDF
6	vanNH	sfoDF	4			25		sfoDF
6	vanNH	sfoDF	5			85		sfoDF
6	vanNH	sfoDF	6			2		sfoDF
6	vanNH	sfoDF	7			25		sfoDF
6	vanNH	sfoDF	8			46		sfoDF
6	vanNH	sfoDF	9			25		sfoDF
6	vanNH	sfoDF	10			17		sfoDF
6	vanNH	sfoDF	11			85	A	sfoDF
6	vanNH	sfoDF	12			1	G	sfoDF
7	sfoDF	vanNH	1	16	P			sfoDF
7	sfoDF	vanNH	2			5	PU	sfoDF
7	sfoDF	vanNH	3			89		sfoDF
7	sfoDF	vanNH	4			22		sfoDF
7	sfoDF	vanNH	5			21		sfoDF
7	sfoDF	vanNH	6			72	TD	sfoDF
7	sfoDF	vanNH	7	16	PU			sfoDF
7	sfoDF	vanNH	8	85				sfoDF
7	sfoDF	vanNH	9	1				sfoDF
7	sfoDF	vanNH	10	7				sfoDF
7	sfoDF	vanNH	11			22	D	sfoDF
7	sfoDF	vanNH	12			21	PU	sfoDF
7	sfoDF	vanNH	13			21		sfoDF
7	sfoDF	vanNH	14	16	PU			sfoDF
7	sfoDF	vanNH	15	25				sfoDF
7	sfoDF	vanNH	16	16	TO			sfoDF
7	sfoDF	vanNH	17	83	PU			sfoDF
7	sfoDF	vanNH	18	88				sfoDF
7	sfoDF	vanNH	19	34				sfoDF
7	sfoDF	vanNH	20	8				sfoDF
7	sfoDF	vanNH	21			39	F	sfoDF
7	sfoDF	vanNH	22	24				sfoDF
7	sfoDF	vanNH	23	8	A			sfoDF
7	sfoDF	vanNH	24	24	G			sfoDF
8	sfoDF	vanNH	1	16	P			vanNH
8	sfoDF	vanNH	2			91	PU	vanNH
8	sfoDF	vanNH	3			5		vanNH
8	sfoDF	vanNH	4			91		vanNH
8	sfoDF	vanNH	5			22		vanNH
8	sfoDF	vanNH	6			10	TD	vanNH
8	sfoDF	vanNH	7	16	PU			vanNH
8	sfoDF	vanNH	8	85				vanNH
8	sfoDF	vanNH	9			10	D	vanNH
8	sfoDF	vanNH	10			91	PU	vanNH
8	sfoDF	vanNH	11			5		vanNH
8	sfoDF	vanNH	12			98		vanNH
8	sfoDF	vanNH	13			10		vanNH
8	sfoDF	vanNH	14			21	A	vanNH
8	sfoDF	vanNH	15			19	LG	vanNH
9	vanNH	sfoDF	1	8	P			NA
9	vanNH	sfoDF	2			83	PU	NA
9	vanNH	sfoDF	3			88		NA
9	vanNH	sfoDF	4	13	D			NA
9	vanNH	sfoDF	5	11	PU			NA
10	sfoDF	vanNH	1	46	P			vanNH
10	sfoDF	vanNH	2			91	PU	vanNH
10	sfoDF	vanNH	3			5		vanNH
10	sfoDF	vanNH	4			91		vanNH
10	sfoDF	vanNH	5	7	PU			vanNH
10	sfoDF	vanNH	6	7	VTT			vanNH
10	sfoDF	vanNH	7			89	PUA	vanNH
10	sfoDF	vanNH	8			98	G	vanNH
11	vanNH	sfoDF	1	8	OBP			vanNH
11	vanNH	sfoDF	2			83	PU	vanNH
11	vanNH	sfoDF	3			8		vanNH
11	vanNH	sfoDF	4			34		vanNH
11	vanNH	sfoDF	5			8		vanNH
11	vanNH	sfoDF	6			34		vanNH
11	vanNH	sfoDF	7	8	D			vanNH
11	vanNH	sfoDF	8	8	PU			vanNH
11	vanNH	sfoDF	9	45				vanNH
11	vanNH	sfoDF	10	81				vanNH
11	vanNH	sfoDF	11	45				vanNH
11	vanNH	sfoDF	12	8				vanNH
11	vanNH	sfoDF	13	31				vanNH
11	vanNH	sfoDF	14	81				vanNH
11	vanNH	sfoDF	15	8				vanNH
11	vanNH	sfoDF	16	45				vanNH
11	vanNH	sfoDF	17	39				vanNH
11	vanNH	sfoDF	18	81				vanNH
11	vanNH	sfoDF	19	45				vanNH
11	vanNH	sfoDF	20	8	A			vanNH
11	vanNH	sfoDF	21	27	G			vanNH
12	vanNH	sfoDF	1	33	OBP			vanNH
12	vanNH	sfoDF	2			16	PU	vanNH
12	vanNH	sfoDF	3	4	D			vanNH
12	vanNH	sfoDF	4	75	PU			vanNH
12	vanNH	sfoDF	5	14				vanNH
12	vanNH	sfoDF	6	13				vanNH
12	vanNH	sfoDF	7	11				vanNH
12	vanNH	sfoDF	8	33				vanNH
12	vanNH	sfoDF	9	75				vanNH
12	vanNH	sfoDF	10	13				vanNH
12	vanNH	sfoDF	11	14	TD			vanNH
12	vanNH	sfoDF	12			16	PU	vanNH
12	vanNH	sfoDF	13			17		vanNH
12	vanNH	sfoDF	14	18	F			vanNH
12	vanNH	sfoDF	15			18		vanNH
12	vanNH	sfoDF	16			1		vanNH
12	vanNH	sfoDF	17			46		vanNH
12	vanNH	sfoDF	18			1		vanNH
12	vanNH	sfoDF	19			37		vanNH
12	vanNH	sfoDF	20			1		vanNH
12	vanNH	sfoDF	21			18		vanNH
12	vanNH	sfoDF	22			1		vanNH
12	vanNH	sfoDF	23	75	F			vanNH
12	vanNH	sfoDF	24			18		vanNH
12	vanNH	sfoDF	25			16		vanNH
12	vanNH	sfoDF	26			37		vanNH
12	vanNH	sfoDF	27			18		vanNH
12	vanNH	sfoDF	28			16		vanNH
12	vanNH	sfoDF	29			17	TD	vanNH
12	vanNH	sfoDF	30	14	TO			vanNH
12	vanNH	sfoDF	31	91	PU			vanNH
12	vanNH	sfoDF	32	89				vanNH
12	vanNH	sfoDF	33	91				vanNH
12	vanNH	sfoDF	34			25	F	vanNH
12	vanNH	sfoDF	35	89				vanNH
12	vanNH	sfoDF	36			7	F	vanNH
12	vanNH	sfoDF	37	21				vanNH
12	vanNH	sfoDF	38	10	A			vanNH
12	vanNH	sfoDF	39	98	G			vanNH
13	vanNH	sfoDF	1	8	P			vanNH
13	vanNH	sfoDF	2			83	PU	vanNH
13	vanNH	sfoDF	3			13		vanNH
13	vanNH	sfoDF	4			83		vanNH
13	vanNH	sfoDF	5			13		vanNH
13	vanNH	sfoDF	6			34		vanNH
13	vanNH	sfoDF	7			83		vanNH
13	vanNH	sfoDF	8			21		vanNH
13	vanNH	sfoDF	9			88		vanNH
13	vanNH	sfoDF	10			83		vanNH
13	vanNH	sfoDF	11			88		vanNH
13	vanNH	sfoDF	12			34		vanNH
13	vanNH	sfoDF	13			83		vanNH
13	vanNH	sfoDF	14			88		vanNH
13	vanNH	sfoDF	15			83		vanNH
13	vanNH	sfoDF	16	4	F			vanNH
13	vanNH	sfoDF	17			34	PU	vanNH
13	vanNH	sfoDF	18			34	VST	vanNH
13	vanNH	sfoDF	19	45	PU			vanNH
13	vanNH	sfoDF	20	31				vanNH
13	vanNH	sfoDF	21	8	L			vanNH
13	vanNH	sfoDF	22	4	A			vanNH
13	vanNH	sfoDF	23	27	G			vanNH
14	vanNH	sfoDF	1	33	P			vanNH
14	vanNH	sfoDF	2			11	PU	vanNH
14	vanNH	sfoDF	3			17		vanNH
14	vanNH	sfoDF	4			21		vanNH
14	vanNH	sfoDF	5	39	F			vanNH
14	vanNH	sfoDF	6			37		vanNH
14	vanNH	sfoDF	7			3		vanNH
14	vanNH	sfoDF	8	18	D			vanNH
14	vanNH	sfoDF	9	81	PU			vanNH
14	vanNH	sfoDF	10	11				vanNH
14	vanNH	sfoDF	11			17	PU	vanNH
14	vanNH	sfoDF	12			11	F	vanNH
14	vanNH	sfoDF	13	81	PU			vanNH
14	vanNH	sfoDF	14	14				vanNH
14	vanNH	sfoDF	15	39				vanNH
14	vanNH	sfoDF	16	14				vanNH
14	vanNH	sfoDF	17	11	A			vanNH
14	vanNH	sfoDF	18	39	G			vanNH
15	vanNH	sfoDF	1	8	P			sfoDF
15	vanNH	sfoDF	2			17	PU	sfoDF
15	vanNH	sfoDF	3			83		sfoDF
15	vanNH	sfoDF	4			88		sfoDF
15	vanNH	sfoDF	5			8	A	sfoDF
15	vanNH	sfoDF	6			34	LG	sfoDF
16	sfoDF	vanNH	1	16	P			vanNH
16	sfoDF	vanNH	2			19	PU	vanNH
16	sfoDF	vanNH	3			5		vanNH
16	sfoDF	vanNH	4			22		vanNH
16	sfoDF	vanNH	5			5		vanNH
16	sfoDF	vanNH	6			89		vanNH
16	sfoDF	vanNH	7			19		vanNH
16	sfoDF	vanNH	8			5		vanNH
16	sfoDF	vanNH	9			98	LA	vanNH
16	sfoDF	vanNH	10			89	G	vanNH
17	vanNH	sfoDF	1	8	P			NA
17	vanNH	sfoDF	2			83	PU	NA
17	vanNH	sfoDF	3			11		NA
17	vanNH	sfoDF	4			34		NA
17	vanNH	sfoDF	5			11		NA
17	vanNH	sfoDF	6			34		NA
17	vanNH	sfoDF	7			11		NA
17	vanNH	sfoDF	8	8	D			NA
18	vanNH	sfoDF	1	8	P			vanNH
18	vanNH	sfoDF	2			57	PU	vanNH
18	vanNH	sfoDF	3			83		vanNH
18	vanNH	sfoDF	4			57		vanNH
18	vanNH	sfoDF	5	8	PU			vanNH
18	vanNH	sfoDF	6	45				vanNH
18	vanNH	sfoDF	7	11	LA			vanNH
18	vanNH	sfoDF	8	81	G			vanNH
19	vanNH	sfoDF	1	33	P			sfoDF
19	vanNH	sfoDF	2			25	PU	sfoDF
19	vanNH	sfoDF	3			17		sfoDF
19	vanNH	sfoDF	4			25		sfoDF
19	vanNH	sfoDF	5			2	L	sfoDF
19	vanNH	sfoDF	6	13	D			sfoDF
19	vanNH	sfoDF	7	13	PU			sfoDF
19	vanNH	sfoDF	8	75				sfoDF
19	vanNH	sfoDF	9	37	VTT			sfoDF
19	vanNH	sfoDF	10			1	PUA	sfoDF
19	vanNH	sfoDF	11			37	G	sfoDF
20	sfoDF	vanNH	1	16	P			vanNH
20	sfoDF	vanNH	2			89	PU	vanNH
20	sfoDF	vanNH	3			5		vanNH
20	sfoDF	vanNH	4			89		vanNH
20	sfoDF	vanNH	5			91		vanNH
20	sfoDF	vanNH	6			89		vanNH
20	sfoDF	vanNH	7			5		vanNH
20	sfoDF	vanNH	8			98		vanNH
20	sfoDF	vanNH	9			72	A	vanNH
20	sfoDF	vanNH	10			98	G	vanNH
21	vanNH	sfoDF	1	8	P			sfoDF
21	vanNH	sfoDF	2			13	PU	sfoDF
21	vanNH	sfoDF	3			34		sfoDF
21	vanNH	sfoDF	4			21		sfoDF
21	vanNH	sfoDF	5			34		sfoDF
21	vanNH	sfoDF	6			8		sfoDF
21	vanNH	sfoDF	7			88		sfoDF
21	vanNH	sfoDF	8			8		sfoDF
21	vanNH	sfoDF	9			13		sfoDF
21	vanNH	sfoDF	10			21		sfoDF
21	vanNH	sfoDF	11	45	PU			sfoDF
21	vanNH	sfoDF	12	45	VTT			sfoDF
21	vanNH	sfoDF	13			34	PUA	sfoDF
21	vanNH	sfoDF	14			21	G	sfoDF
22	sfoDF	vanNH	1	16	OBP			vanNH
22	sfoDF	vanNH	2			5	PU	vanNH
22	sfoDF	vanNH	3			19		vanNH
22	sfoDF	vanNH	4			5	TD	vanNH
22	sfoDF	vanNH	5	17	PU			vanNH
22	sfoDF	vanNH	6	37				vanNH
22	sfoDF	vanNH	7	46	VTT			vanNH
22	sfoDF	vanNH	8			89	PU	vanNH
22	sfoDF	vanNH	9			19		vanNH
22	sfoDF	vanNH	10	18	F			vanNH
22	sfoDF	vanNH	11			10		vanNH
22	sfoDF	vanNH	12			22	TD	vanNH
22	sfoDF	vanNH	13	16	PU			vanNH
22	sfoDF	vanNH	14	16	VST			vanNH
22	sfoDF	vanNH	15			89	PU	vanNH
22	sfoDF	vanNH	16			22		vanNH
22	sfoDF	vanNH	17	18	F			vanNH
22	sfoDF	vanNH	18			89	A	vanNH
22	sfoDF	vanNH	19			98	G	vanNH
23	vanNH	sfoDF	1	33	P			sfoDF
23	vanNH	sfoDF	2			34	PU	sfoDF
23	vanNH	sfoDF	3			24	L	sfoDF
23	vanNH	sfoDF	4	11	F			sfoDF
23	vanNH	sfoDF	5			8	A	sfoDF
23	vanNH	sfoDF	6			57	G	sfoDF
24	sfoDF	vanNH	1	16	P			vanNH
24	sfoDF	vanNH	2			91	PU	vanNH
24	sfoDF	vanNH	3			5		vanNH
24	sfoDF	vanNH	4			91		vanNH
24	sfoDF	vanNH	5			10		vanNH
24	sfoDF	vanNH	6			98		vanNH
24	sfoDF	vanNH	7			21		vanNH
24	sfoDF	vanNH	8			5	A	vanNH
24	sfoDF	vanNH	9			72	G	vanNH
25	vanNH	sfoDF	1	8	P			sfoDF
25	vanNH	sfoDF	2			11	PU	sfoDF
25	vanNH	sfoDF	3			57		sfoDF
25	vanNH	sfoDF	4			83		sfoDF
25	vanNH	sfoDF	5			24		sfoDF
25	vanNH	sfoDF	6			83		sfoDF
25	vanNH	sfoDF	7			21		sfoDF
25	vanNH	sfoDF	8			83		sfoDF
25	vanNH	sfoDF	9			57		sfoDF
25	vanNH	sfoDF	10			83		sfoDF
25	vanNH	sfoDF	11			21		sfoDF
25	vanNH	sfoDF	12	31	F			sfoDF
25	vanNH	sfoDF	13			3	A	sfoDF
25	vanNH	sfoDF	14			83	G	sfoDF
26	sfoDF	vanNH	1	46	P			vanNH
26	sfoDF	vanNH	2			91	PU	vanNH
26	sfoDF	vanNH	3			5		vanNH
26	sfoDF	vanNH	4			10	A	vanNH
26	sfoDF	vanNH	5			98	LG	vanNH
27	vanNH	sfoDF	1	33	P			vanNH
27	vanNH	sfoDF	2			57	PU	vanNH
27	vanNH	sfoDF	3			83		vanNH
27	vanNH	sfoDF	4	18	PU			vanNH
27	vanNH	sfoDF	5	37				vanNH
27	vanNH	sfoDF	6	18				vanNH
27	vanNH	sfoDF	7	11	A			vanNH
27	vanNH	sfoDF	8	33	G			vanNH
28	vanNH	sfoDF	1	8	OBP			vanNH
28	vanNH	sfoDF	2			17	PU	vanNH
28	vanNH	sfoDF	3			25		vanNH
28	vanNH	sfoDF	4			37		vanNH
28	vanNH	sfoDF	5			25		vanNH
28	vanNH	sfoDF	6			46	TD	vanNH
28	vanNH	sfoDF	7	45	PU			vanNH
28	vanNH	sfoDF	8	6				vanNH
28	vanNH	sfoDF	9	45				vanNH
28	vanNH	sfoDF	10	31				vanNH
28	vanNH	sfoDF	11	27				vanNH
28	vanNH	sfoDF	12	6	A			vanNH
28	vanNH	sfoDF	13	45	G			vanNH
29	vanNH	sfoDF	1	33	P			sfoDF
29	vanNH	sfoDF	2			11	PU	sfoDF
29	vanNH	sfoDF	3			88		sfoDF
29	vanNH	sfoDF	4			11		sfoDF
29	vanNH	sfoDF	5			21		sfoDF
29	vanNH	sfoDF	6			11		sfoDF
29	vanNH	sfoDF	7			3		sfoDF
29	vanNH	sfoDF	8			11		sfoDF
29	vanNH	sfoDF	9			13	A	sfoDF
29	vanNH	sfoDF	10			34	G	sfoDF
30	sfoDF	vanNH	1	1	P			sfoDF
30	sfoDF	vanNH	2			19	PU	sfoDF
30	sfoDF	vanNH	3			5		sfoDF
30	sfoDF	vanNH	4	2	PU			sfoDF
30	sfoDF	vanNH	5	85				sfoDF
30	sfoDF	vanNH	6	1				sfoDF
30	sfoDF	vanNH	7	11				sfoDF
30	sfoDF	vanNH	8	18				sfoDF
30	sfoDF	vanNH	9	1				sfoDF
30	sfoDF	vanNH	10	18				sfoDF
30	sfoDF	vanNH	11	2				sfoDF
30	sfoDF	vanNH	12	25				sfoDF
30	sfoDF	vanNH	13			91	F	sfoDF
30	sfoDF	vanNH	14	17				sfoDF
30	sfoDF	vanNH	15			5	PU	sfoDF
30	sfoDF	vanNH	16	18	D			sfoDF
30	sfoDF	vanNH	17	18	PUA			sfoDF
30	sfoDF	vanNH	18	37	G			sfoDF
31	sfoDF	vanNH	1	8	P			NA
31	sfoDF	vanNH	2			5	PU	NA
31	sfoDF	vanNH	3			91		NA
31	sfoDF	vanNH	4			22		NA
31	sfoDF	vanNH	5			8		NA
32	sfoDF	vanNH	1	46	P			vanNH
32	sfoDF	vanNH	2			91	PU	vanNH
32	sfoDF	vanNH	3			89		vanNH
32	sfoDF	vanNH	4			22		vanNH
32	sfoDF	vanNH	5			21		vanNH
32	sfoDF	vanNH	6			98		vanNH
32	sfoDF	vanNH	7			5		vanNH
32	sfoDF	vanNH	8			91		vanNH
32	sfoDF	vanNH	9			89		vanNH
32	sfoDF	vanNH	10			98		vanNH
32	sfoDF	vanNH	11			91		vanNH
32	sfoDF	vanNH	12			21	A	vanNH
32	sfoDF	vanNH	13			98	G	vanNH
33	vanNH	sfoDF	1	8	P			sfoDF
33	vanNH	sfoDF	2			57	PU	sfoDF
33	vanNH	sfoDF	3			83		sfoDF
33	vanNH	sfoDF	4			8		sfoDF
33	vanNH	sfoDF	5	39	D			sfoDF
33	vanNH	sfoDF	6	39	SO			sfoDF
33	vanNH	sfoDF	7	22	SI			sfoDF
33	vanNH	sfoDF	8	81	PU			sfoDF
33	vanNH	sfoDF	9	8	TD			sfoDF
33	vanNH	sfoDF	10			3	PU	sfoDF
33	vanNH	sfoDF	11			34	A	sfoDF
33	vanNH	sfoDF	12			83	G	sfoDF
34	sfoDF	vanNH	1	46	P			vanNH
34	sfoDF	vanNH	2			19	PU	vanNH
34	sfoDF	vanNH	3			91		vanNH
34	sfoDF	vanNH	4			98		vanNH
34	sfoDF	vanNH	5			91		vanNH
34	sfoDF	vanNH	6			89		vanNH
34	sfoDF	vanNH	7			19		vanNH
34	sfoDF	vanNH	8			21		vanNH
34	sfoDF	vanNH	9			98	A	vanNH
34	sfoDF	vanNH	10			10	LG	vanNH
35	vanNH	sfoDF	1	33	P			sfoDF
35	vanNH	sfoDF	2			13	PU	sfoDF
35	vanNH	sfoDF	3			88		sfoDF
35	vanNH	sfoDF	4			13		sfoDF
35	vanNH	sfoDF	5			11		sfoDF
35	vanNH	sfoDF	6			8		sfoDF
35	vanNH	sfoDF	7	11	D			sfoDF
35	vanNH	sfoDF	8	11	PU			sfoDF
35	vanNH	sfoDF	9			21	F	sfoDF
35	vanNH	sfoDF	10	11	VST			sfoDF
35	vanNH	sfoDF	11			34	PU	sfoDF
35	vanNH	sfoDF	12			8		sfoDF
35	vanNH	sfoDF	13			88		sfoDF
35	vanNH	sfoDF	14			21	A	sfoDF
35	vanNH	sfoDF	15			34	G	sfoDF
36	sfoDF	vanNH	1	46	OBP			vanNH
36	sfoDF	vanNH	2			89	PU	vanNH
36	sfoDF	vanNH	3			19		vanNH
36	sfoDF	vanNH	4			22		vanNH
36	sfoDF	vanNH	5			98	A	vanNH
36	sfoDF	vanNH	6			72	LG	vanNH
37	vanNH	sfoDF	1	8	P			sfoDF
37	vanNH	sfoDF	2			57	PU	sfoDF
37	vanNH	sfoDF	3			83		sfoDF
37	vanNH	sfoDF	4			34	L	sfoDF
37	vanNH	sfoDF	5			88		sfoDF
37	vanNH	sfoDF	6			8		sfoDF
37	vanNH	sfoDF	7			34		sfoDF
37	vanNH	sfoDF	8			8		sfoDF
37	vanNH	sfoDF	9			34	A	sfoDF
37	vanNH	sfoDF	10			88	G	sfoDF
38	sfoDF	vanNH	1	34	P			vanNH
38	sfoDF	vanNH	2			19	PU	vanNH
38	sfoDF	vanNH	3			89		vanNH
38	sfoDF	vanNH	4			21		vanNH
38	sfoDF	vanNH	5			91		vanNH
38	sfoDF	vanNH	6			19		vanNH
38	sfoDF	vanNH	7			91		vanNH
38	sfoDF	vanNH	8			89	A	vanNH
38	sfoDF	vanNH	9			10	LG	vanNH
39	vanNH	sfoDF	1	33	P			vanNH
39	vanNH	sfoDF	2			11	PU	vanNH
39	vanNH	sfoDF	3	14	D			vanNH
39	vanNH	sfoDF	4	6	PU			vanNH
39	vanNH	sfoDF	5	11	A			vanNH
39	vanNH	sfoDF	6	14	G			vanNH
40	vanNH	sfoDF	1	8	P			sfoDF
40	vanNH	sfoDF	2			13	PU	sfoDF
40	vanNH	sfoDF	3			88		sfoDF
40	vanNH	sfoDF	4			8		sfoDF
40	vanNH	sfoDF	5			88		sfoDF
40	vanNH	sfoDF	6			13		sfoDF
40	vanNH	sfoDF	7			83		sfoDF
40	vanNH	sfoDF	8			3	L	sfoDF
40	vanNH	sfoDF	9			3	TO	sfoDF
40	vanNH	sfoDF	10			8	PUA	sfoDF
40	vanNH	sfoDF	11			88	G	sfoDF
41	sfoDF	vanNH	1	46	P			vanNH
41	sfoDF	vanNH	2			19	PU	vanNH
41	sfoDF	vanNH	3			5		vanNH
41	sfoDF	vanNH	4			21	A	vanNH
41	sfoDF	vanNH	5			98	LG	vanNH
42	vanNH	sfoDF	1	33	P			vanNH
42	vanNH	sfoDF	2			57	PU	vanNH
42	vanNH	sfoDF	3			83		vanNH
42	vanNH	sfoDF	4			3		vanNH
42	vanNH	sfoDF	5			8		vanNH
42	vanNH	sfoDF	6			88	TD	vanNH
42	vanNH	sfoDF	7	33	PU			vanNH
42	vanNH	sfoDF	8	4				vanNH
42	vanNH	sfoDF	9	11				vanNH
42	vanNH	sfoDF	10	8				vanNH
42	vanNH	sfoDF	11	33				vanNH
42	vanNH	sfoDF	12	37				vanNH
42	vanNH	sfoDF	13	14				vanNH
42	vanNH	sfoDF	14	37				vanNH
42	vanNH	sfoDF	15	18				vanNH
42	vanNH	sfoDF	16	8				vanNH
42	vanNH	sfoDF	17	37				vanNH
42	vanNH	sfoDF	18	14				vanNH
42	vanNH	sfoDF	19	4				vanNH
42	vanNH	sfoDF	20	14				vanNH
42	vanNH	sfoDF	21	8				vanNH
42	vanNH	sfoDF	22	37	A			vanNH
42	vanNH	sfoDF	23	18	G			vanNH
43	vanNH	sfoDF	1	6	P			vanNH
43	vanNH	sfoDF	2			1	PU	vanNH
43	vanNH	sfoDF	3			17		vanNH
43	vanNH	sfoDF	4			1		vanNH
43	vanNH	sfoDF	5			85		vanNH
43	vanNH	sfoDF	6	39	D			vanNH
43	vanNH	sfoDF	7	39	PU			vanNH
43	vanNH	sfoDF	8	45				vanNH
43	vanNH	sfoDF	9	6				vanNH
43	vanNH	sfoDF	10	31	L			vanNH
43	vanNH	sfoDF	11	45	TD			vanNH
43	vanNH	sfoDF	12			17	PU	vanNH
43	vanNH	sfoDF	13			1		vanNH
43	vanNH	sfoDF	14			46	TD	vanNH
43	vanNH	sfoDF	15	75	PUA			vanNH
43	vanNH	sfoDF	16	27	G			vanNH
44	vanNH	sfoDF	1	33	P			sfoDF
44	vanNH	sfoDF	2			83	PU	sfoDF
44	vanNH	sfoDF	3			57		sfoDF
44	vanNH	sfoDF	4			83		sfoDF
44	vanNH	sfoDF	5			21		sfoDF
44	vanNH	sfoDF	6			24		sfoDF
44	vanNH	sfoDF	7			83		sfoDF
44	vanNH	sfoDF	8			11		sfoDF
44	vanNH	sfoDF	9			57		sfoDF
44	vanNH	sfoDF	10			83	A	sfoDF
44	vanNH	sfoDF	11			21	G	sfoDF
45	sfoDF	vanNH	1	46	P			NA
45	sfoDF	vanNH	2			19	PU	NA
45	sfoDF	vanNH	3			89		NA
45	sfoDF	vanNH	4			19		NA
45	sfoDF	vanNH	5	25	PU			NA
45	sfoDF	vanNH	6	1				NA
45	sfoDF	vanNH	7	25				NA
45	sfoDF	vanNH	8	85				NA
45	sfoDF	vanNH	9	17				NA
45	sfoDF	vanNH	10	25				NA
45	sfoDF	vanNH	11	2				NA
45	sfoDF	vanNH	12	25				NA
45	sfoDF	vanNH	13			98	PU	NA
45	sfoDF	vanNH	14			89		NA
45	sfoDF	vanNH	15			19		NA
