point	event	pull_pnum	pull_code	recv_pnum	recv_code
1	1	6	P		
1	2			11	PU
1	3			5	
1	4			3	
1	5			5	
1	6			88	
1	7			8	
1	8			3	
1	9			6	
1	10			88	
1	11			8	
1	12			88	
1	13			11	
1	14			6	
1	15			88	
1	16			6	
1	17			88	
1	18			3	
1	19			88	
1	20			6	
1	21			88	
1	22			8	
1	23			3	
1	24			6	
1	25			11	
1	26			5	
1	27			57	
1	28	22	PU		
1	29	9			
1	30			8	HB
1	31			5	PU
1	32			8	
1	33			6	
1	34			88	
1	35			8	
1	36	6	D		
1	37	22	PU		
1	38	8			
1	39	6			
1	40	15			
1	41	9			
1	42	22			
1	43	15			
1	44	6			
1	45	15			
1	46	8			
1	47	17			
1	48	15			
1	49	4			
1	50	15			
1	51			88	TO
1	52			16	PU
1	53			46	
1	54			85	
1	55			12	
1	56	12	D		
1	57	21	PU		
1	58	7			
1	59	21			
1	60	22			
1	61	88			
1	62	7			
1	63	20			
1	64	22			
1	65	7			
1	66	22			
1	67	21			
1	68	22			
1	69	7			
1	70	3			
1	71	12	G		
2	1	42	P		
2	2			57	PU
2	3			6	
2	4			5	
2	5			11	
2	6			5	
2	7			88	
2	8			5	
2	9	16	PU		
2	10	7			
2	11	24			
2	12	7			
2	13	10			
2	14	42			
2	15	10			
2	16	11			
2	17	7			
2	18	16			
2	19	7			
2	20	16			
2	21	24			
2	22	16			
2	23	24			
2	24	42			
2	25	24			
2	26	10			
2	27	24			
2	28	7			
2	29	16			
2	30	10			
2	31	2	G		
3	1	6	P		
3	2			17	PU
3	3			13	
3	4			85	
3	5			1	
3	6			17	
3	7			85	
3	8	17	F		
3	9			2	PU
3	10			85	G
3	11	8	F		
4	1	12	P		
4	2			10	PU
4	3			24	
4	4			2	
4	5			42	VST
4	6	12	PU		
4	7	16			
4	8	1			
4	9	2	G		
5	1	16	P		
5	2			73	PU
5	3			7	
5	4			24	
5	5			7	
5	6			73	
5	7			16	
5	8			24	
5	9	46	D		
5	10	13	PU		
5	11	16			
5	12	21			
5	13	2	L		
5	14	9			
5	15	2			
5	16			24	PU
5	17			7	
5	18			24	
5	19			11	
5	20	9	D		
6	1	12	P		
6	2			11	PU
6	3			24	
6	4			11	
6	5			24	
6	6			11	
6	7			16	
6	8			11	
6	9			10	
6	10			7	
6	11			16	
6	12			7	
6	13			24	
6	14			7	
6	15			16	
6	16	2	D		
6	17	1	PU		
6	18	17			
6	19	13			
6	20	2	G		
7	1	6	P		
7	2			10	PU
7	3			73	
7	4			10	
7	5			11	
7	6			16	
7	7			42	
7	8			7	
7	9			11	
7	10			2	
7	11			10	
7	12			42	G
8	1	8	P		
8	2			57	PU
8	3			88	
8	4			57	
8	5			11	
8	6			57	
8	7			88	
8	8			6	
8	9			57	
8	10			3	
8	11			57	G
9	1	12	P		
9	2			10	PU
9	3			24	
9	4			2	
9	5			24	
9	6			7	
9	7			24	
9	8			7	
9	9			10	
9	10			24	
9	11			2	
9	12			42	
9	13			7	
9	14			14	G
10	1	6	P		
10	2			57	PU
10	3			88	
10	4			6	
10	5			88	
10	6			5	
10	7	88	PU		
10	8	6			
10	9	88			
10	10	3	L		
10	11	22	G		
11	1	88	P		
11	2			13	PU
11	3			17	
11	4			85	
11	5			13	
11	6			12	
11	7			17	
11	8			2	
11	9			17	
11	10			1	
11	11			17	
11	12			13	
11	13			12	
11	14			17	
11	15			12	
11	16	3	D		
11	17	88	PU		
11	18	5	L		
11	19	22			
11	20	5			
11	21	22	G		
12	1	6	P		
12	2			57	PU
12	3			88	
12	4			6	
12	5	8	F		
12	6			11	
12	7			57	
12	8			5	
12	9			3	
12	10	8	D		
12	11	17	PU		
12	12	15			
12	13	21			
12	14	20			
12	15	21			
12	16	8			
12	17	6	G		
13	1	88	P		
13	2			1	PU
13	3			16	
13	4			5	
13	5			88	
13	6	21	PU		
13	7			1	D
13	8			88	PU
13	9			22	
13	10			88	
13	11	22	F		
13	12			5	
13	13			16	
13	14			5	
13	15			1	
13	16			5	
13	17			88	
13	18			16	
13	19			88	
13	20			22	
13	21			1	
13	22			16	
13	23			5	
13	24			46	G
14	1	46	P		
14	2			11	PU
14	3			24	
14	4			10	
14	5			24	
14	6			10	
14	7			2	
14	8			10	
14	9			24	
14	10			42	
14	11			10	
14	12			2	
14	13			10	
14	14			42	
14	15	2	D		
14	16	13	PU		
14	17	2	LG		
15	1	12	P		
15	2			24	PU
15	3			2	
15	4			24	
15	5			7	L
15	6			14	
15	7			7	G
16	1	6	P		
16	2			17	PU
16	3			88	
16	4			17	
16	5			88	
16	6			17	
16	7			88	
16	8	8	PU		
16	9			6	F
16	10	8	TO		
16	11	24	PU		
16	12	42			
16	13	2			
16	14	11	LG		
17	1	8	P		
17	2			8	PU
17	3			85	
17	4			5	
18	1	8	P		
18	2			11	PU
18	3			5	
18	4			88	
18	5			6	
18	6			3	LG
19	1	16	P		
19	2			11	PU
19	3			10	
19	4			11	
19	5			24	
19	6			10	
19	7			24	
19	8			10	
19	9			42	
19	10			7	
19	11			10	
19	12			42	
19	13			10	
19	14			7	
19	15			10	
19	16			42	
19	17			7	
19	18			42	
19	19			11	
19	20			7	
19	21			16	
19	22			24	
19	23			11	
19	24	18	D		
19	25	16	PU		
19	26	2			
19	27	9			
19	28	2			
19	29	18			
19	30	13			
19	31			24	PU
19	32	18	D		
19	33	16	PU		
19	34	18			
19	35	2	G		
20	1			11	PU
20	2			10	
20	3	16	PU		
20	4	85			
20	5	12			
20	6	13	G		
21	1	12	P		
21	2			88	PU
21	3			21	
21	4			88	
21	5			6	
21	6			21	
21	7			22	
21	8			3	
21	9			21	
21	10			22	
21	11			5	
21	12			21	
21	13			88	
21	14			8	
21	15			88	
21	16	2	F		
21	17			5	G
22	1	88	P		
22	2			5	PU
22	3			57	
22	4			5	
22	5	22	D		
22	6	21	PU		
22	7	8			
22	8	88			
22	9	22			
22	10	6	G		
23	1	8	P		
23	2			57	PU
23	3			88	
23	4			57	
23	5			88	
23	6			6	
23	7			8	LG
24	1	12	P		
24	2			73	PU
24	3			24	
24	4			7	
24	5			2	
24	6			6	
24	7			8	L
24	8			24	
24	9			7	
24	10			24	
24	11			73	G
25	1	88	P		
25	2			57	PU
25	3			5	
25	4			11	
25	5			88	
25	6			6	
25	7			57	
25	8			3	
25	9			11	G
26	1	16	P		
26	2			8	PU
26	3			10	
26	4			8	
26	5			6	LG
27	1	8	P		
27	2			57	PU
27	3			5	
27	4			57	
27	5			8	
27	6			57	
27	7			11	
27	8			8	
27	9			5	
27	10			8	
27	11			11	
27	12			5	VST
27	13	7	PU		
27	14	21			
27	15	7			
27	16	8			
27	17	17			
27	18	21			
27	19	9			
27	20	12			
27	21	21			
27	22	8			
27	23	21			
27	24	8			
27	25	7	TD		
27	26			5	PU
27	27			5	F
27	28			3	
27	29			8	
27	30			6	
27	31			88	
27	32			57	
27	33			8	
27	34			6	G
28	1	12	P		
28	2			73	PU
28	3			21	
28	4			11	
28	5			42	
28	6			73	
28	7			42	
28	8			2	
28	9			24	
28	10			73	
28	11			24	
28	12			42	
28	13			16	
28	14			2	
28	15			24	
28	16			42	
28	17			24	
28	18			11	
28	19			24	
28	20			11	
28	21			24	
28	22			16	G
29	1	88	P		
29	2			5	PU
29	3			57	
29	4			11	
29	5			57	
29	6			5	
29	7			88	G
30	1	8	P		
30	2			24	PU
30	3			73	
31	1	16	P		
31	2			10	PU
31	3			24	
31	4			42	
31	5			11	
31	6			7	
31	7			11	
31	8			24	
31	9			7	LG
32	1	6	P		
32	2			57	PU
32	3			5	
32	4			88	
32	5			5	
32	6			11	
32	7			6	
32	8			3	LG
33	1	12	P		
33	2			11	PU
33	3			24	
33	4			10	
33	5			7	
33	6			10	
33	7			24	
33	8			11	
33	9			24	
33	10			11	
33	11			2	
33	12			11	
33	13			10	
33	14			11	
33	15			42	
33	16			10	
33	17			42	
33	18			10	
33	19			11	
33	20			24	
33	21	2	D		
33	22	12	PU		
33	23	21			
33	24	12			
33	25	85			
33	26	16	TO		
33	27	57	PU		
33	28	3	PU		
33	29			4	F
33	30	5	G		
34	1	12	P		
34	2			73	PU
34	3			24	
34	4			42	
34	5			24	
34	6			10	
34	7			73	
34	8			24	
34	9			42	LG
35	1	6	P		
35	2			57	PU
35	3			5	
35	4			57	
35	5			8	
35	6			57	
35	7	6	D		
35	8	8	PU		
35	9	6			
35	10	8			
35	11	9			
35	12	88			
35	13	15			
35	14	88			
35	15	9			
35	16	15			
35	17	17			
35	18	4			
35	19	88			
35	20	8	L		
35	21	17	G		
36	1	88	P		
36	2			1	PU
36	3			12	
36	4			1	
36	5			85	
36	6			6	
36	7	2	F		
36	8			21	
36	9			12	
36	10			2	
36	11			85	
36	12			2	G
37	1	12	P		
37	2			11	PU
37	3			24	
37	4			7	
37	5			10	
37	6			7	
37	7			10	
37	8	16	F		
37	9			24	TO
37	10	12	F		
37	11			42	PU
37	12			2	
37	13			24	
37	14			11	
37	15			42	
37	16	1	F		
37	17			24	
37	18			10	
37	19			16	G
38	1	6	P		
38	2			17	PU
38	3			57	
38	4			8	
38	5			6	
38	6			88	
38	7			11	
38	8	8	D		
38	9	88	PU		
38	10	4			
38	11	6			
38	12	17	L		
38	13	15	G		
39	1	88	P		
39	2			17	PU
39	3			57	
39	4			88	
39	5	20	D		
39	6	7	PU		
39	7	21			
39	8	20			
39	9	22			
39	10	3			
39	11	22			
39	12			17	PU
39	13			3	
39	14			6	
39	15			57	
39	16			3	
39	17			6	
39	18	7	D		
39	19	21	PU		
39	20	3			
39	21	22			
39	22	7			
39	23	5			
39	24	88			
39	25	21	G		
40	1	6	P		
40	2			12	PU
40	3			16	
40	4			12	
40	5			85	
40	6			16	
40	7			46	
40	8			2	
40	9			16	
40	10			1	
40	11			2	LG
41	1	12	P		
41	2			24	PU
41	3			42	G
42	1	88	P		
42	2			17	PU
42	3			57	
42	4			8	
42	5			6	
42	6			17	
42	7	14	D		
42	8	21	PU		
42	9	88			
42	10	14			
42	11	22			
