game	period	point	pull_team	poss_abs	poss_rel	event	poss_team	pl_team	pl_pnum	pl_code	score	scor_team	who	a_code	b_code
2014-05-10_seaRM-at-vanNH	4	50	vanNH	84	1	4	seaRM	seaRM	6	LG	TRUE	seaRM	o_line	G	G
2014-05-10_seaRM-at-vanNH	4	51	seaRM	85	1	10	vanNH	vanNH	22	G	TRUE	vanNH	o_line	G	G
2014-05-10_seaRM-at-vanNH	4	52	vanNH	86	1	5	seaRM	seaRM	6	TA	FALSE	NA	o_line	TA	off -
2014-05-10_seaRM-at-vanNH	4	52	vanNH	87	2	7	vanNH	vanNH	18	VTT	FALSE	NA	d_line	VTT	off -
2014-05-10_seaRM-at-vanNH	4	52	vanNH	88	3	12	seaRM	seaRM	14	TA	FALSE	NA	o_line	TA	off -
2014-05-10_seaRM-at-vanNH	4	52	vanNH	89	4	14	vanNH	vanNH	7	TD	FALSE	NA	d_line	TD	off -
2014-05-10_seaRM-at-vanNH	4	52	vanNH	90	5	19	seaRM	seaRM	25	G	TRUE	seaRM	o_line	G	G
2014-05-10_seaRM-at-vanNH	4	53	seaRM	91	1	9	vanNH	vanNH	72	G	TRUE	vanNH	o_line	G	G
2014-05-10_seaRM-at-vanNH	4	54	vanNH	92	1	5	seaRM	seaRM	48	G	TRUE	seaRM	o_line	G	G
2014-05-10_seaRM-at-vanNH	4	55	seaRM	93	1	7	vanNH	vanNH	89	eop	FALSE	NA	o_line	eop	eop
2014-05-17_vanNH-at-sfoDF	1	1	sfoDF	1	1	3	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	1	1	sfoDF	2	2	4	sfoDF	sfoDF	18	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	1	1	sfoDF	3	3	8	vanNH	vanNH	72	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	1	1	sfoDF	4	4	9	sfoDF	sfoDF	18	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	1	1	sfoDF	5	5	12	vanNH	sfoDF	16	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	1	1	sfoDF	6	6	14	sfoDF	vanNH	89	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	1	1	sfoDF	7	7	23	vanNH	sfoDF	21	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	1	1	sfoDF	8	8	25	sfoDF	sfoDF	16	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	1	1	sfoDF	9	9	28	vanNH	sfoDF	85	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	1	1	sfoDF	10	10	30	sfoDF	sfoDF	21	LG	TRUE	sfoDF	d_line	G	G
2014-05-17_vanNH-at-sfoDF	1	2	sfoDF	11	1	5	vanNH	vanNH	39	VTT	FALSE	NA	o_line	VTT	off -
2014-05-17_vanNH-at-sfoDF	1	2	sfoDF	12	2	12	sfoDF	sfoDF	6	G	TRUE	sfoDF	d_line	G	G
2014-05-17_vanNH-at-sfoDF	1	3	sfoDF	13	1	19	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-05-17_vanNH-at-sfoDF	1	4	vanNH	14	1	8	sfoDF	sfoDF	23	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	1	4	vanNH	15	2	10	vanNH	vanNH	31	G	TRUE	vanNH	d_line	G	G
2014-05-17_vanNH-at-sfoDF	1	5	vanNH	16	1	3	sfoDF	sfoDF	16	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	1	5	vanNH	17	2	5	vanNH	vanNH	14	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	1	5	vanNH	18	3	7	sfoDF	vanNH	14	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	1	5	vanNH	19	4	10	vanNH	sfoDF	12	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	1	5	vanNH	20	5	16	sfoDF	sfoDF	21	G	TRUE	sfoDF	o_line	G	G
2014-05-17_vanNH-at-sfoDF	1	6	sfoDF	21	1	7	vanNH	vanNH	72	TD	FALSE	NA	o_line	TD	off -
2014-05-17_vanNH-at-sfoDF	1	6	sfoDF	22	2	12	sfoDF	sfoDF	13	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	1	6	sfoDF	23	3	21	vanNH	vanNH	89	G	TRUE	vanNH	o_line	G	G
2014-05-17_vanNH-at-sfoDF	1	7	vanNH	24	1	9	sfoDF	sfoDF	17	G	TRUE	sfoDF	o_line	G	G
2014-05-17_vanNH-at-sfoDF	1	8	sfoDF	25	1	3	vanNH	vanNH	21	TD	FALSE	NA	o_line	TD	off -
2014-05-17_vanNH-at-sfoDF	1	8	sfoDF	26	2	5	sfoDF	sfoDF	8	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	1	8	sfoDF	27	3	10	vanNH	sfoDF	34	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	1	8	sfoDF	28	4	11	sfoDF	sfoDF	23	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	1	8	sfoDF	29	5	13	vanNH	vanNH	10	G	TRUE	vanNH	o_line	G	G
2014-05-17_vanNH-at-sfoDF	1	9	vanNH	30	1	6	sfoDF	vanNH	8	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	1	9	vanNH	31	2	7	vanNH	sfoDF	12	eop	FALSE	NA	d_line	eop	eop
2014-05-17_vanNH-at-sfoDF	2	10	vanNH	32	1	7	sfoDF	sfoDF	11	G	TRUE	sfoDF	o_line	G	G
2014-05-17_vanNH-at-sfoDF	2	11	sfoDF	33	1	4	vanNH	sfoDF	46	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	2	11	sfoDF	34	2	9	sfoDF	sfoDF	18	LG	TRUE	sfoDF	d_line	G	G
2014-05-17_vanNH-at-sfoDF	2	12	sfoDF	35	1	6	vanNH	sfoDF	23	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	2	12	sfoDF	36	2	9	sfoDF	vanNH	49	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	2	12	sfoDF	37	3	12	vanNH	sfoDF	34	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	2	12	sfoDF	38	4	13	sfoDF	sfoDF	40	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	2	12	sfoDF	39	5	15	vanNH	vanNH	13	G	TRUE	vanNH	o_line	G	G
2014-05-17_vanNH-at-sfoDF	2	13	vanNH	40	1	4	sfoDF	sfoDF	5	TD	FALSE	NA	o_line	TD	off -
2014-05-17_vanNH-at-sfoDF	2	13	vanNH	41	2	6	vanNH	sfoDF	85	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	2	13	vanNH	42	3	15	sfoDF	sfoDF		TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	2	13	vanNH	43	4	18	vanNH	vanNH	22	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	2	13	vanNH	44	5	21	sfoDF	sfoDF	16	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	2	13	vanNH	45	6	24	vanNH	sfoDF	46	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	2	13	vanNH	46	7	29	sfoDF	sfoDF	6	G	TRUE	sfoDF	o_line	G	G
2014-05-17_vanNH-at-sfoDF	2	14	sfoDF	47	1	9	vanNH	sfoDF	23	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	2	14	sfoDF	48	2	12	sfoDF	sfoDF	34	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	2	14	sfoDF	49	3	16	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	2	14	sfoDF	50	4	18	sfoDF	sfoDF	9	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	2	14	sfoDF	51	5	19	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	2	14	sfoDF	52	6	25	sfoDF	vanNH	22	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	2	14	sfoDF	53	7	27	vanNH	sfoDF	34	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	2	14	sfoDF	54	8	29	sfoDF	sfoDF	23	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	2	14	sfoDF	55	9	35	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-05-17_vanNH-at-sfoDF	2	15	vanNH	56	1	3	sfoDF	vanNH	31	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	2	15	vanNH	57	2	11	vanNH	sfoDF	85	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	2	15	vanNH	58	3	20	sfoDF	sfoDF	12	G	TRUE	sfoDF	o_line	G	G
2014-05-17_vanNH-at-sfoDF	2	16	sfoDF	59	1	5	vanNH	vanNH	72	G	TRUE	vanNH	o_line	G	G
2014-05-17_vanNH-at-sfoDF	2	17	vanNH	60	1	7	sfoDF	sfoDF		TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	2	17	vanNH	61	2	10	vanNH	vanNH	19	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	2	17	vanNH	62	3	13	sfoDF	sfoDF	34	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	2	17	vanNH	63	4	19	vanNH	vanNH	8	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	2	17	vanNH	64	5	20	sfoDF	sfoDF	34	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	2	17	vanNH	65	6	26	vanNH	vanNH	5	G	TRUE	vanNH	d_line	G	G
2014-05-17_vanNH-at-sfoDF	2	18	vanNH	66	1	5	sfoDF	sfoDF	13	eop	FALSE	NA	o_line	eop	eop
2014-05-17_vanNH-at-sfoDF	3	19	sfoDF	67	1	4	vanNH	sfoDF	12	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	19	sfoDF	68	2	10	sfoDF	sfoDF	18	G	TRUE	sfoDF	d_line	G	G
2014-05-17_vanNH-at-sfoDF	3	20	sfoDF	69	1	6	vanNH	vanNH	75	TD	FALSE	NA	o_line	TD	off -
2014-05-17_vanNH-at-sfoDF	3	20	sfoDF	70	2	8	sfoDF	vanNH	22	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	20	sfoDF	71	3	13	vanNH	vanNH	21	G	TRUE	vanNH	o_line	G	G
2014-05-17_vanNH-at-sfoDF	3	21	vanNH	72	1	5	sfoDF	sfoDF	46	G	TRUE	sfoDF	o_line	G	G
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	73	1	3	vanNH	vanNH	98	TD	FALSE	NA	o_line	TD	off -
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	74	2	10	sfoDF	vanNH	22	FB	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	75	3	14	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	76	4	16	sfoDF	vanNH	19	HB	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	77	5	17	vanNH	vanNH	89	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	78	6	19	sfoDF	sfoDF	13	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	79	7	21	vanNH	vanNH	5	TD	FALSE	NA	o_line	TD	off -
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	80	8	24	sfoDF	sfoDF	88	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	81	9	26	vanNH	vanNH	89	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	82	10	34	sfoDF	vanNH	98	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	22	sfoDF	83	11	39	vanNH	vanNH	10	G	TRUE	vanNH	o_line	G	G
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	84	1	2	sfoDF	sfoDF	12	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	85	2	8	vanNH	sfoDF	12	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	86	3	11	sfoDF	vanNH	33	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	87	4	12	vanNH	sfoDF	18	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	88	5	13	sfoDF	sfoDF	16	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	89	6	15	vanNH	sfoDF	21	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	90	7	16	sfoDF	sfoDF	85	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	91	8	18	vanNH	vanNH	33	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	92	9	20	sfoDF	vanNH	?	off F	FALSE	NA	o_line	off F	off -
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	93	10	24	vanNH	vanNH	31	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	94	11	26	sfoDF	sfoDF	17	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	23	vanNH	95	12	29	vanNH	vanNH	8	G	TRUE	vanNH	d_line	G	G
2014-05-17_vanNH-at-sfoDF	3	24	vanNH	96	1	3	sfoDF	sfoDF	34	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	3	24	vanNH	97	2	5	vanNH	vanNH	33	G	TRUE	vanNH	d_line	G	G
2014-05-17_vanNH-at-sfoDF	3	25	vanNH	98	1	3	sfoDF	vanNH	8	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	3	25	vanNH	99	2	5	vanNH	sfoDF	2	eop	FALSE	NA	d_line	eop	eop
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	100	1	3	sfoDF	sfoDF	11	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	101	2	5	vanNH	vanNH	8	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	102	3	9	sfoDF	sfoDF	25	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	103	4	15	vanNH	vanNH	45	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	104	5	22	sfoDF	vanNH	75	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	105	6	24	vanNH	vanNH	24	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	106	7	26	sfoDF	sfoDF	40	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	107	8	31	vanNH	sfoDF	8	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	108	9	34	sfoDF	sfoDF	13	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	109	10	37	vanNH	sfoDF	8	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	110	11	42	sfoDF	sfoDF	13	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	111	12	43	vanNH	vanNH	45	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	112	13	56	sfoDF	vanNH	75	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	113	14	60	vanNH	vanNH	75	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	114	15	62	sfoDF	sfoDF	13	TD	FALSE	NA	o_line	TD	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	115	16	65	vanNH	vanNH	13	VST	FALSE	NA	d_line	VST	off -
2014-05-17_vanNH-at-sfoDF	4	26	vanNH	116	17	73	sfoDF	sfoDF	18	G	TRUE	sfoDF	o_line	G	G
2014-05-17_vanNH-at-sfoDF	4	27	sfoDF	117	1	5	vanNH	vanNH	21	TD	FALSE	NA	o_line	TD	off -
2014-05-17_vanNH-at-sfoDF	4	27	sfoDF	118	2	7	sfoDF	sfoDF	12	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	4	27	sfoDF	119	3	8	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	27	sfoDF	120	4	16	sfoDF	sfoDF	18	G	TRUE	sfoDF	d_line	G	G
2014-05-17_vanNH-at-sfoDF	4	28	sfoDF	121	1	4	vanNH	sfoDF	34	HB	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	4	28	sfoDF	122	2	5	sfoDF	sfoDF	34	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	28	sfoDF	123	3	8	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	4	28	sfoDF	124	4	11	sfoDF	vanNH	5	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	4	28	sfoDF	125	5	13	vanNH	sfoDF	34	eop	FALSE	NA	o_line	eop	eop
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	126	1	5	vanNH	sfoDF	85	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	127	2	7	sfoDF	vanNH	21	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	128	3	13	vanNH	sfoDF	5	D	FALSE	NA	o_line	D	def +
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	129	4	14	sfoDF	sfoDF	18	TD	FALSE	NA	d_line	TD	off -
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	130	5	15	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	131	6	20	sfoDF	sfoDF	1	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	132	7	21	vanNH	vanNH		TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	5	29	sfoDF	133	8	26	sfoDF	sfoDF	34	G	TRUE	sfoDF	d_line	G	G
2014-05-17_vanNH-at-sfoDF	5	30	sfoDF	134	1	10	vanNH	vanNH	5	TA	FALSE	NA	o_line	TA	off -
2014-05-17_vanNH-at-sfoDF	5	30	sfoDF	135	2	14	sfoDF	vanNH	72	D	FALSE	NA	d_line	D	def +
2014-05-17_vanNH-at-sfoDF	5	30	sfoDF	136	3	22	vanNH	vanNH	21	VST	FALSE	NA	o_line	VST	off -
2014-05-17_vanNH-at-sfoDF	5	30	sfoDF	137	4	33	sfoDF	sfoDF	9	TA	FALSE	NA	d_line	TA	off -
2014-05-17_vanNH-at-sfoDF	5	30	sfoDF	138	5	41	vanNH	vanNH	21	eop	FALSE	NA	o_line	eop	eop
2014-05-24_pdxST-at-vanNH	1	1	vanNH	1	1	10	pdxST	pdxST	6	LG	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	1	2	pdxST	2	1	5	vanNH	vanNH	98	TA	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	1	2	pdxST	3	2	9	pdxST	pdxST	88	TA	FALSE	NA	d_line	TA	off -
2014-05-24_pdxST-at-vanNH	1	2	pdxST	4	3	15	vanNH	vanNH	98	LG	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	1	3	vanNH	5	1	23	pdxST	pdxST	6	TA	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	1	3	vanNH	6	2	28	vanNH	pdxST	7	D	FALSE	NA	d_line	D	def +
2014-05-24_pdxST-at-vanNH	1	3	vanNH	7	3	36	pdxST	pdxST		TA	FALSE	NA	o_line	TA	off -
2014-05-24_pdxST-at-vanNH	1	3	vanNH	8	4	48	vanNH	vanNH	98	G	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	1	4	vanNH	9	1	7	pdxST	vanNH	37	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	1	4	vanNH	10	2	13	vanNH	vanNH	75	G	TRUE	vanNH	d_line	G	G
2014-05-24_pdxST-at-vanNH	1	5	vanNH	11	1	6	pdxST	pdxST	7	LG	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	1	6	pdxST	12	1	10	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	1	7	vanNH	13	1	7	pdxST	pdxST	16	G	TRUE	pdxST	o_line	G	G
2014-05-24_pdxST-at-vanNH	1	8	pdxST	14	1	7	vanNH	vanNH	98	TD	FALSE	NA	o_line	TD	off -
2014-05-24_pdxST-at-vanNH	1	8	pdxST	15	2	26	pdxST	pdxST	6	G	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	1	9	pdxST	16	1	4	vanNH	pdxST	8	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	1	9	pdxST	17	2	10	pdxST	pdxST	17	G	TRUE	pdxST	d_line	G	G
2014-05-24_pdxST-at-vanNH	1	10	pdxST	18	1	4	vanNH	pdxST	17	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	1	10	pdxST	19	2	12	pdxST	vanNH	72	D	FALSE	NA	d_line	D	def +
2014-05-24_pdxST-at-vanNH	1	10	pdxST	20	3	13	vanNH	vanNH	91	eop	FALSE	NA	o_line	eop	eop
2014-05-24_pdxST-at-vanNH	2	11	pdxST	21	1	12	vanNH	vanNH	98	G	TRUE	vanNH	o_line	G	G
2014-05-24_pdxST-at-vanNH	2	12	vanNH	22	1	7	pdxST	vanNH	39	D	FALSE	NA	o_line	D	def +
2014-05-24_pdxST-at-vanNH	2	12	vanNH	23	2	13	vanNH	pdxST	42	D	FALSE	NA	d_line	D	def +
2014-05-24_pdxST-at-vanNH	2	12	vanNH	24	3	25	pdxST	pdxST	9	TD	FALSE	NA	o_line	TD	off -
2014-05-24_pdxST-at-vanNH	2	12	vanNH	25	4	28	vanNH	vanNH	39	TA	FALSE	NA	d_line	TA	off -
2014-05-24_pdxST-at-vanNH	2	12	vanNH	26	5	30	pdxST	pdxST	9	G	TRUE	pdxST	o_line	G	G
