game	period	point	pull_team	poss_abs	n_poss	n_events	poss_team	pl_team	pl_pnum	pl_code	huck	score	scor_team	who	a_code	b_code
2014-04-12_seaRM-at-sfoDF	1	4	sfoDF	7	3	18	seaRM	seaRM	6	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-12_seaRM-at-sfoDF	1	5	seaRM	10	3	27	sfoDF	sfoDF	34	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-12_seaRM-at-sfoDF	1	6	sfoDF	14	4	23	sfoDF	sfoDF	18	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-04-12_seaRM-at-sfoDF	1	7	sfoDF	15	1	8	seaRM	seaRM	1	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-12_seaRM-at-sfoDF	1	8	seaRM	16	1	9	sfoDF	sfoDF	34	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-12_seaRM-at-sfoDF	1	9	sfoDF	21	5	30	seaRM	seaRM	48	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-12_seaRM-at-sfoDF	1	10	seaRM	23	2	9	seaRM	seaRM	9	G	FALSE	TRUE	seaRM	d_line	G	G
2014-04-12_seaRM-at-sfoDF	1	11	seaRM	24	1	6	sfoDF	sfoDF	5	eop	FALSE	FALSE	NA	o_line	eop	eop
2014-04-12_seaRM-at-sfoDF	2	12	sfoDF	26	2	7	sfoDF	sfoDF	12	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-04-12_seaRM-at-sfoDF	2	13	sfoDF	29	3	19	seaRM	seaRM	48	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-12_seaRM-at-sfoDF	2	14	seaRM	30	1	8	sfoDF	sfoDF	8	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-12_seaRM-at-sfoDF	2	15	sfoDF	34	4	27	sfoDF	sfoDF	88	G	TRUE	TRUE	sfoDF	d_line	G	G
2014-04-12_seaRM-at-sfoDF	2	16	sfoDF	38	4	22	sfoDF	sfoDF	85	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-04-12_seaRM-at-sfoDF	2	17	sfoDF	41	3	12	seaRM	seaRM	9	LG	TRUE	TRUE	seaRM	o_line	G	G
2014-04-12_seaRM-at-sfoDF	2	18	seaRM	46	5	13	sfoDF	sfoDF	24	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-12_seaRM-at-sfoDF	2	19	sfoDF	47	1	5	seaRM	seaRM	17	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-12_seaRM-at-sfoDF	2	20	seaRM	50	3	12	sfoDF	sfoDF	8	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-12_seaRM-at-sfoDF	2	21	sfoDF	53	3	10	seaRM	seaRM	9	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-12_seaRM-at-sfoDF	2	22	seaRM	54	1	5	sfoDF	sfoDF	11	eop	FALSE	FALSE	NA	o_line	eop	eop
2014-04-12_seaRM-at-sfoDF	3	23	sfoDF	58	4	20	sfoDF	sfoDF	10	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-04-12_seaRM-at-sfoDF	3	24	sfoDF	59	1	8	seaRM	seaRM	48	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-12_seaRM-at-sfoDF	3	25	seaRM	61	2	10	seaRM	seaRM	29	G	FALSE	TRUE	seaRM	d_line	G	G
2014-04-12_seaRM-at-sfoDF	3	26	seaRM	63	2	13	seaRM	seaRM	48	LG	TRUE	TRUE	seaRM	d_line	G	G
2014-04-12_seaRM-at-sfoDF	3	27	seaRM	65	2	10	seaRM	seaRM	35	G	FALSE	TRUE	seaRM	d_line	G	G
2014-04-12_seaRM-at-sfoDF	3	28	seaRM	66	1	9	sfoDF	sfoDF	5	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-12_seaRM-at-sfoDF	3	29	sfoDF	72	6	29	sfoDF	sfoDF	37	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-04-12_seaRM-at-sfoDF	3	30	sfoDF	73	1	14	seaRM	seaRM	48	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-12_seaRM-at-sfoDF	3	31	seaRM	76	3	19	sfoDF	sfoDF	5	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-12_seaRM-at-sfoDF	3	32	sfoDF	78	2	11	sfoDF	sfoDF	17	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-04-12_seaRM-at-sfoDF	3	33	sfoDF	80	2	12	sfoDF	sfoDF	2	LG	TRUE	TRUE	sfoDF	d_line	G	G
2014-04-12_seaRM-at-sfoDF	3	34	sfoDF	82	2	9	sfoDF	sfoDF	13	eop	FALSE	FALSE	NA	d_line	eop	eop
2014-04-12_seaRM-at-sfoDF	4	35	sfoDF	89	7	34	seaRM	seaRM	9	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-12_seaRM-at-sfoDF	4	36	seaRM	96	7	51	sfoDF	sfoDF	13	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-12_seaRM-at-sfoDF	4	37	sfoDF	100	4	17	sfoDF	sfoDF	12	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-04-12_seaRM-at-sfoDF	4	38	sfoDF	103	3	31	seaRM	seaRM	13	eop	FALSE	FALSE	NA	o_line	eop	eop
2014-04-19_sfoDF-at-seaRM	1	1	sfoDF	1	1	14	seaRM	seaRM	6	G	TRUE	TRUE	seaRM	o_line	G	G
2014-04-19_sfoDF-at-seaRM	1	2	seaRM	2	1	9	sfoDF	sfoDF	34	G	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-19_sfoDF-at-seaRM	1	3	sfoDF	3	1	7	seaRM	seaRM	25	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-19_sfoDF-at-seaRM	1	4	seaRM	7	4	18	seaRM	seaRM	24	G	FALSE	TRUE	seaRM	d_line	G	G
2014-04-19_sfoDF-at-seaRM	1	5	seaRM	12	5	26	sfoDF	sfoDF	46	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-19_sfoDF-at-seaRM	1	6	sfoDF	13	1	6	seaRM	seaRM	6	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-19_sfoDF-at-seaRM	1	7	seaRM	16	3	11	sfoDF	sfoDF	24	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-19_sfoDF-at-seaRM	1	8	sfoDF	22	6	20	sfoDF	sfoDF	83	eop	FALSE	FALSE	NA	d_line	eop	eop
2014-04-19_sfoDF-at-seaRM	2	9	sfoDF	23	1	9	seaRM	seaRM	20	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-19_sfoDF-at-seaRM	2	10	seaRM	28	5	17	sfoDF	sfoDF	11	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-19_sfoDF-at-seaRM	2	11	sfoDF	29	1	16	seaRM	seaRM	99	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-19_sfoDF-at-seaRM	2	12	seaRM	30	1	9	sfoDF	sfoDF	24	LG	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-19_sfoDF-at-seaRM	2	13	sfoDF	31	1	8	seaRM	seaRM	17	G	TRUE	TRUE	seaRM	o_line	G	G
2014-04-19_sfoDF-at-seaRM	2	14	seaRM	33	2	10	seaRM	seaRM	25	G	FALSE	TRUE	seaRM	d_line	G	G
2014-04-19_sfoDF-at-seaRM	2	15	seaRM	36	3	19	sfoDF	sfoDF	83	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-19_sfoDF-at-seaRM	2	16	sfoDF	37	1	8	seaRM	seaRM	99	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-19_sfoDF-at-seaRM	2	17	seaRM	38	1	12	sfoDF	sfoDF	19	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-19_sfoDF-at-seaRM	2	18	sfoDF	40	2	6	sfoDF	sfoDF	46	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-04-19_sfoDF-at-seaRM	2	19	sfoDF	41	1	9	seaRM	seaRM	18	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-19_sfoDF-at-seaRM	2	20	seaRM	45	4	25	seaRM	seaRM	12	G	FALSE	TRUE	seaRM	d_line	G	G
2014-04-19_sfoDF-at-seaRM	2	21	seaRM	46	1	8	sfoDF	sfoDF	11	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-19_sfoDF-at-seaRM	2	22	sfoDF	47	1	3	seaRM	seaRM	00	eop	FALSE	FALSE	NA	o_line	eop	eop
2014-04-19_sfoDF-at-seaRM	3	23	seaRM	49	2	23	seaRM	seaRM	12	G	FALSE	TRUE	seaRM	d_line	G	G
2014-04-19_sfoDF-at-seaRM	3	24	seaRM	50	1	7	sfoDF	sfoDF	24	LG	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-19_sfoDF-at-seaRM	3	25	sfoDF	51	1	7	seaRM	seaRM	99	G	TRUE	TRUE	seaRM	o_line	G	G
2014-04-19_sfoDF-at-seaRM	3	26	seaRM	54	3	21	sfoDF	sfoDF	83	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-19_sfoDF-at-seaRM	3	27	sfoDF	55	1	9	seaRM	seaRM	25	G	TRUE	TRUE	seaRM	o_line	G	G
2014-04-19_sfoDF-at-seaRM	3	28	seaRM	59	4	25	seaRM	seaRM	23	G	FALSE	TRUE	seaRM	d_line	G	G
2014-04-19_sfoDF-at-seaRM	3	29	seaRM	60	1	9	sfoDF	sfoDF	1	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-19_sfoDF-at-seaRM	3	30	sfoDF	61	1	8	seaRM	seaRM	51	G	TRUE	TRUE	seaRM	o_line	G	G
2014-04-19_sfoDF-at-seaRM	3	31	seaRM	70	9	42	sfoDF	sfoDF	21	eop	FALSE	FALSE	NA	o_line	eop	eop
2014-04-19_sfoDF-at-seaRM	4	32	seaRM	71	1	14	sfoDF	sfoDF	57	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-19_sfoDF-at-seaRM	4	33	sfoDF	74	3	20	seaRM	seaRM	6	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-19_sfoDF-at-seaRM	4	34	seaRM	75	1	9	sfoDF	sfoDF	24	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-19_sfoDF-at-seaRM	4	35	sfoDF	77	2	8	sfoDF	sfoDF	37	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-04-19_sfoDF-at-seaRM	4	36	sfoDF	81	4	19	sfoDF	sfoDF	11	G	TRUE	TRUE	sfoDF	d_line	G	G
2014-04-19_sfoDF-at-seaRM	4	37	sfoDF	82	1	16	seaRM	seaRM	99	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-19_sfoDF-at-seaRM	4	38	seaRM	86	4	13	seaRM	seaRM	6	G	FALSE	TRUE	seaRM	d_line	G	G
2014-04-19_sfoDF-at-seaRM	4	39	seaRM	87	1	9	sfoDF	sfoDF	83	G	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-19_sfoDF-at-seaRM	4	40	sfoDF	91	4	16	sfoDF	sfoDF	18	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-04-19_sfoDF-at-seaRM	4	41	sfoDF	93	2	13	sfoDF	sfoDF	34	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-04-19_sfoDF-at-seaRM	4	42	sfoDF	94	1	4	seaRM	seaRM	17	eop	FALSE	FALSE	NA	o_line	eop	eop
2014-04-19_sfoDF-at-seaRM	5	43	sfoDF	99	5	28	seaRM	seaRM	6	G	FALSE	TRUE	seaRM	o_line	G	G
2014-04-19_sfoDF-at-seaRM	5	44	seaRM	101	2	4	seaRM	seaRM	24	G	FALSE	TRUE	seaRM	d_line	G	G
2014-04-19_sfoDF-at-seaRM	5	45	seaRM	106	5	26	sfoDF	sfoDF	24	LG	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-19_sfoDF-at-seaRM	5	46	sfoDF	107	1	3	seaRM	seaRM	17	eop	FALSE	FALSE	NA	o_line	eop	eop
2014-04-26_pdxST-at-sfoDF	1	1	sfoDF	4	4	16	sfoDF	sfoDF	37	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-04-26_pdxST-at-sfoDF	1	2	sfoDF	9	5	20	pdxST	pdxST	16	G	FALSE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	1	3	pdxST	12	3	10	sfoDF	sfoDF	23	G	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-26_pdxST-at-sfoDF	1	4	sfoDF	16	4	26	sfoDF	sfoDF	5	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-04-26_pdxST-at-sfoDF	1	5	sfoDF	19	3	32	pdxST	pdxST	11	G	FALSE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	1	6	pdxST	21	2	11	pdxST	pdxST	6	G	FALSE	TRUE	pdxST	d_line	G	G
2014-04-26_pdxST-at-sfoDF	1	7	pdxST	22	1	7	sfoDF	sfoDF	23	LG	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-26_pdxST-at-sfoDF	1	8	sfoDF	23	1	13	pdxST	pdxST	7	G	FALSE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	1	9	pdxST	28	5	14	sfoDF	sfoDF	23	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-26_pdxST-at-sfoDF	2	10	pdxST	29	1	9	sfoDF	sfoDF	24	G	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-26_pdxST-at-sfoDF	2	11	sfoDF	32	3	14	pdxST	pdxST	11	G	FALSE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	2	12	pdxST	35	3	29	sfoDF	sfoDF	21	LG	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-26_pdxST-at-sfoDF	2	13	sfoDF	40	5	20	pdxST	pdxST	16	G	TRUE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	2	14	pdxST	43	3	33	sfoDF	sfoDF	24	LG	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-26_pdxST-at-sfoDF	1	15	sfoDF	44	1	8	pdxST	pdxST	2	LG	TRUE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	2	16	pdxST	45	1	8	sfoDF	sfoDF	24	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-04-26_pdxST-at-sfoDF	2	17	sfoDF	48	3	21	pdxST	pdxST	10	G	FALSE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	2	18	pdxST	49	1	5	sfoDF	sfoDF	23	eop	TRUE	FALSE	NA	o_line	eop	eop
2014-04-26_pdxST-at-sfoDF	3	19	sfoDF	53	4	12	sfoDF	sfoDF	46	G	TRUE	TRUE	sfoDF	d_line	G	G
2014-04-26_pdxST-at-sfoDF	3	20	sfoDF	55	2	7	sfoDF	sfoDF	2	LG	TRUE	TRUE	sfoDF	d_line	G	G
2014-04-26_pdxST-at-sfoDF	3	21	sfoDF	61	6	22	sfoDF	sfoDF	1	LG	TRUE	TRUE	sfoDF	d_line	G	G
2014-04-26_pdxST-at-sfoDF	3	22	sfoDF	63	2	8	sfoDF	sfoDF	40	LG	TRUE	TRUE	sfoDF	d_line	G	G
2014-04-26_pdxST-at-sfoDF	3	23	sfoDF	66	3	33	pdxST	pdxST	42	LG	TRUE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	3	24	pdxST	68	2	19	pdxST	pdxST	4	LG	TRUE	TRUE	pdxST	d_line	G	G
2014-04-26_pdxST-at-sfoDF	3	25	pdxST	69	1	6	sfoDF	sfoDF	24	LG	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-26_pdxST-at-sfoDF	3	26	sfoDF	73	4	15	sfoDF	sfoDF	1	eop	FALSE	FALSE	NA	d_line	eop	eop
2014-04-26_pdxST-at-sfoDF	4	27	pdxST	75	2	9	pdxST	pdxST	5	G	TRUE	TRUE	pdxST	d_line	G	G
2014-04-26_pdxST-at-sfoDF	4	28	pdxST	77	2	16	pdxST	pdxST	7	LG	TRUE	TRUE	pdxST	d_line	G	G
2014-04-26_pdxST-at-sfoDF	4	29	pdxST	79	2	11	pdxST	pdxST	22	G	FALSE	TRUE	pdxST	d_line	G	G
2014-04-26_pdxST-at-sfoDF	4	30	pdxST	80	1	4	sfoDF	sfoDF	1	G	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-26_pdxST-at-sfoDF	4	31	sfoDF	83	3	7	pdxST	pdxST	8	G	FALSE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	4	32	pdxST	86	3	10	sfoDF	sfoDF	13	LG	TRUE	TRUE	sfoDF	o_line	G	G
2014-04-26_pdxST-at-sfoDF	4	33	sfoDF	87	1	11	pdxST	pdxST	7	G	FALSE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	4	34	pdxST	95	8	72	pdxST	pdxST	7	G	FALSE	TRUE	pdxST	d_line	G	G
2014-04-26_pdxST-at-sfoDF	4	35	pdxST	96	1	3	sfoDF	sfoDF	23	eop	FALSE	FALSE	NA	o_line	eop	eop
2014-04-26_pdxST-at-sfoDF	5	36	sfoDF	99	3	22	pdxST	pdxST	2	G	FALSE	TRUE	pdxST	o_line	G	G
2014-04-26_pdxST-at-sfoDF	5	37	pdxST	105	6	42	pdxST	pdxST	9	LG	TRUE	TRUE	pdxST	d_line	G	G
2014-04-26_pdxST-at-sfoDF	5	38	pdxST	106	1	3	sfoDF	pdxST	14	eop	FALSE	FALSE	NA	o_line	eop	eop
2014-05-04_sfoDF-at-seaRM	1	1	sfoDF	3	3	26	seaRM	seaRM	5	G	FALSE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	1	2	seaRM	5	2	7	seaRM	seaRM	18	G	FALSE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	1	3	seaRM	7	2	12	seaRM	seaRM	12	G	FALSE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	1	4	seaRM	12	5	28	sfoDF	sfoDF	88	G	TRUE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	1	5	sfoDF	15	3	24	seaRM	seaRM	13	G	TRUE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	1	6	seaRM	17	2	21	seaRM	seaRM	2	LG	TRUE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	1	7	seaRM	19	2	14	seaRM	seaRM	77	G	FALSE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	1	8	seaRM	20	1	9	sfoDF	sfoDF	2	LG	TRUE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	1	9	sfoDF	21	1	8	seaRM	seaRM	0	LG	TRUE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	1	10	seaRM	22	1	2	sfoDF	sfoDF	8	eop	FALSE	FALSE	NA	o_line	eop	eop
2014-05-04_sfoDF-at-seaRM	2	11	seaRM	26	4	23	seaRM	seaRM	18	LG	TRUE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	2	12	seaRM	28	2	5	seaRM	seaRM	15	G	FALSE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	2	13	seaRM	31	3	20	sfoDF	sfoDF	2	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	2	14	sfoDF	34	3	17	seaRM	seaRM	6	G	FALSE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	2	15	seaRM	36	2	16	seaRM	seaRM	13	G	FALSE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	2	16	seaRM	38	2	7	seaRM	seaRM	35	G	FALSE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	2	17	seaRM	39	1	9	sfoDF	sfoDF	11	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	2	18	sfoDF	43	4	28	sfoDF	sfoDF	88	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-05-04_sfoDF-at-seaRM	2	19	sfoDF	44	1	10	seaRM	seaRM	25	eop	FALSE	FALSE	NA	o_line	eop	eop
2014-05-04_sfoDF-at-seaRM	3	20	sfoDF	46	2	6	sfoDF	sfoDF	2	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-05-04_sfoDF-at-seaRM	3	21	sfoDF	47	1	6	seaRM	seaRM	48	G	FALSE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	3	22	seaRM	48	1	17	sfoDF	sfoDF	18	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	3	23	sfoDF	50	2	22	sfoDF	sfoDF	12	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-05-04_sfoDF-at-seaRM	3	24	sfoDF	54	4	25	sfoDF	sfoDF	85	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-05-04_sfoDF-at-seaRM	3	25	sfoDF	56	2	20	sfoDF	sfoDF	5	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-05-04_sfoDF-at-seaRM	3	26	sfoDF	59	3	17	seaRM	seaRM	48	G	FALSE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	3	27	seaRM	60	1	7	sfoDF	sfoDF	11	LG	TRUE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	3	28	sfoDF	67	7	47	seaRM	seaRM	13	G	FALSE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	4	29	seaRM	69	2	18	seaRM	seaRM	48	G	FALSE	TRUE	seaRM	d_line	G	G
2014-05-04_sfoDF-at-seaRM	4	30	seaRM	72	3	16	sfoDF	sfoDF	2	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	4	31	sfoDF	73	1	7	seaRM	seaRM	51	LG	TRUE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	4	32	seaRM	76	3	17	sfoDF	sfoDF	18	LG	TRUE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	4	33	sfoDF	78	2	20	sfoDF	sfoDF	9	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-05-04_sfoDF-at-seaRM	4	34	sfoDF	79	1	13	seaRM	seaRM	12	G	FALSE	TRUE	seaRM	o_line	G	G
2014-05-04_sfoDF-at-seaRM	4	35	seaRM	80	1	9	sfoDF	sfoDF	88	G	FALSE	TRUE	sfoDF	o_line	G	G
2014-05-04_sfoDF-at-seaRM	4	36	sfoDF	82	2	22	sfoDF	sfoDF	9	G	FALSE	TRUE	sfoDF	d_line	G	G
2014-05-04_sfoDF-at-seaRM	4	37	sfoDF	87	5	39	seaRM	seaRM	35	eop	FALSE	FALSE	NA	o_line	eop	eop
